date,현재수요(MW),전체지역_기온(°C)_가중평균,전체지역_누적강수량(mm)_가중평균,전체지역_풍향(deg)_가중평균,전체지역_풍속(m/s)_가중평균,전체지역_현지기압(hPa)_가중평균,전체지역_습도(%)_가중평균,전체지역_일조(Sec)_가중평균
2023-03-17 18:00:00,70246.4453125,10.205278396606444,-0.3735107481479645,223.2068328857422,2.2025961875915527,1014.0279541015624,33.67879867553711,13938.54296875
2023-03-17 18:05:00,70234.890625,11.034204483032228,0.0792779698967933,220.85940551757807,2.0668201446533203,1013.2703857421876,35.0857048034668,14074.1318359375
2023-03-17 18:10:00,70654.203125,10.888997077941896,-0.1434105932712555,220.55079650878903,2.1851375102996826,1013.4689331054688,33.138885498046875,16013.5078125
2023-03-17 18:15:00,70572.8515625,11.30900764465332,-0.0125804180279374,210.42556762695312,2.187561511993408,1013.0125122070312,33.72054672241211,15388.453125
2023-03-17 18:20:00,70594.171875,10.931215286254885,0.0329388156533241,214.6769561767578,2.0554471015930176,1013.23291015625,35.205867767333984,15970.07421875
2023-03-17 18:25:00,70661.5625,11.553163528442385,0.2469155490398407,227.65866088867188,2.1025390625,1012.7481079101562,36.76861572265625,16823.244140625
2023-03-17 18:30:00,70489.046875,10.855329513549805,0.0682394281029701,222.02203369140625,1.9208769798278809,1013.2388916015624,35.26054000854492,16090.9052734375
2023-03-17 18:35:00,70866.0859375,10.945236206054688,0.0786653533577919,222.4154052734375,2.006566286087036,1013.2322387695312,35.13676834106445,16936.876953125
2023-03-17 18:40:00,71062.40625,10.176240921020508,-0.0912677273154258,211.7593536376953,1.962373971939087,1014.018798828125,34.32655334472656,15248.205078125
2023-03-17 18:45:00,71086.8359375,9.70738410949707,-0.2179543077945709,217.24624633789065,1.9455028772354128,1014.49658203125,34.06462097167969,14930.7802734375
2023-03-17 18:50:00,70955.21875,9.822229385375977,-0.1190008148550987,222.3075408935547,1.9913864135742188,1014.1380615234376,34.76026153564453,15737.1474609375
2023-03-17 18:55:00,70795.46875,9.953106880187988,0.0293214078992605,213.59120178222656,1.8118700981140137,1013.629150390625,35.37637710571289,15563.7626953125
2023-03-17 19:00:00,70279.8984375,9.983065605163574,0.0698855891823768,219.4682159423828,1.7683852910995483,1013.49169921875,38.01961898803711,15231.5546875
2023-03-17 19:05:00,70346.7890625,9.391779899597168,-0.0957731232047081,214.3410797119141,1.753513216972351,1013.990966796875,36.69353103637695,14700.5654296875
2023-03-17 19:10:00,70367.53125,8.983952522277832,-0.0949849113821983,219.5880279541016,1.72492253780365,1014.4972534179688,35.56844711303711,14624.375
2023-03-17 19:15:00,70200.203125,9.731560707092283,0.166786640882492,216.6826629638672,1.7065205574035645,1013.7499389648438,36.1968002319336,14760.9970703125
2023-03-17 19:20:00,70342.4921875,9.685223579406738,0.1455137431621551,214.96820068359372,1.7365890741348269,1013.713623046875,36.71489715576172,14006.2890625
2023-03-17 19:25:00,70153.328125,9.078190803527832,-0.0047638649120926,210.77145385742188,1.732827067375183,1014.4354858398438,35.050201416015625,15006.662109375
2023-03-17 19:30:00,70106.859375,9.637323379516602,0.165523499250412,212.34909057617188,1.69537091255188,1013.952880859375,35.32833480834961,16453.583984375
2023-03-17 19:35:00,69946.8984375,9.797700881958008,0.2215743958950042,212.289306640625,1.703740119934082,1013.447998046875,37.46355438232422,15935.12890625
2023-03-17 19:40:00,69660.65625,10.087180137634276,0.3080435693264007,215.36895751953125,1.6329602003097534,1012.7913818359376,39.6173095703125,15925.5146484375
2023-03-17 19:45:00,69515.078125,9.725348472595217,0.2581481635570526,216.11553955078125,1.5078939199447632,1013.3577270507812,38.89564514160156,15824.9150390625
2023-03-17 19:50:00,69371.3046875,9.642610549926758,0.2625896632671356,214.98570251464844,1.5435627698898315,1013.775634765625,38.087833404541016,15554.0146484375
2023-03-17 19:55:00,69070.5,9.69902515411377,0.3019330203533172,215.5741424560547,1.5028345584869385,1013.3199462890624,39.08772659301758,15481.5419921875
2023-03-17 20:00:00,69533.6328125,9.612953186035156,0.2178721129894256,210.3044586181641,1.5334025621414185,1013.3714599609376,40.099388122558594,16359.5634765625
2023-03-17 20:05:00,69423.2109375,10.228538513183594,0.4750799834728241,220.48524475097656,1.5380799770355225,1012.6724853515624,42.46095657348633,16356.2119140625
2023-03-17 20:10:00,69328.3125,10.353055000305176,0.564214825630188,214.49966430664065,1.551850199699402,1012.7556762695312,41.48734664916992,17343.1796875
2023-03-17 20:15:00,69067.6328125,9.974940299987791,0.4298476874828338,216.46517944335935,1.6332930326461792,1013.1262817382812,41.36004638671875,16410.69140625
2023-03-17 20:20:00,68767.6796875,9.938969612121582,0.4458112418651581,223.2071228027344,1.4151822328567505,1013.1600952148438,41.29561614990234,16473.484375
2023-03-17 20:25:00,68557.921875,9.481754302978516,0.4213034808635711,209.95925903320312,1.3503347635269165,1013.4190063476562,41.72539520263672,16111.2978515625
2023-03-17 20:30:00,68149.2578125,9.339373588562012,0.3571641147136688,207.7628173828125,1.3078124523162842,1013.44482421875,41.46036911010742,14828.0830078125
2023-03-17 20:35:00,68260.015625,9.462578773498535,0.3897421061992645,217.27532958984372,1.3722054958343506,1013.3329467773438,42.15568923950195,16072.17578125
2023-03-17 20:40:00,68216.4453125,9.113755226135254,0.2724511325359344,220.92025756835935,1.3606176376342771,1013.89697265625,41.09328842163086,16023.8037109375
2023-03-17 20:45:00,68184.6875,9.239307403564451,0.334663838148117,218.20669555664065,1.396873950958252,1013.6990966796876,41.72101974487305,15768.927734375
2023-03-17 20:50:00,67948.375,8.995532989501953,0.2996000945568084,216.0363006591797,1.1840883493423462,1013.5316162109376,43.32411956787109,14744.6103515625
2023-03-17 20:55:00,68222.7109375,9.60306167602539,0.3919372260570526,213.62725830078125,1.3565328121185305,1013.2767944335938,43.0115852355957,15726.1875
2023-03-17 21:00:00,68064.78125,9.15226936340332,0.2251743972301483,223.99069213867188,1.4764559268951416,1013.9627685546876,41.68966293334961,15127.787109375
2023-03-17 21:05:00,67706.1796875,9.3209867477417,0.3064261376857757,225.1088714599609,1.2873722314834597,1013.5294189453124,43.68974685668945,15471.22265625
2023-03-17 21:10:00,67549.9140625,9.425407409667969,0.3982790410518646,209.09744262695312,1.346245288848877,1013.3905639648438,43.4646110534668,14608.013671875
2023-03-17 21:15:00,67526.5078125,9.253457069396973,0.2522267997264862,216.48941040039065,1.3018490076065063,1013.571044921875,43.75310897827149,14959.3583984375
2023-03-17 21:20:00,67354.2734375,9.046022415161133,0.2999057471752167,228.37474060058597,1.287419080734253,1013.8289794921876,42.53221130371094,14988.7998046875
2023-03-17 21:25:00,67260.015625,8.816200256347656,0.2699757516384125,223.87954711914065,1.3482685089111328,1014.0952758789062,42.67516326904297,14815.9658203125
2023-03-17 21:30:00,67062.671875,9.281502723693848,0.3735929429531097,223.99066162109372,1.2266231775283811,1013.4503173828124,44.24882888793945,15825.6669921875
2023-03-17 21:35:00,67225.078125,9.002082824707031,0.2695049941539764,222.5311279296875,1.371353268623352,1014.0048217773438,43.54399490356445,15104.8330078125
2023-03-17 21:40:00,67057.8046875,9.53145980834961,0.4567433297634125,217.83302307128903,1.215367078781128,1013.0574340820312,45.949981689453125,14867.5625
2023-03-17 21:45:00,66864.8125,9.27100944519043,0.4324543178081512,216.3388671875,1.1777931451797483,1013.3170166015624,45.40224838256836,14948.6318359375
2023-03-17 21:50:00,66965.0703125,8.997110366821289,0.4018865525722503,219.72886657714844,1.2037293910980225,1013.6124267578124,45.51831817626953,14460.7138671875
2023-03-17 21:55:00,67275.703125,9.052362442016602,0.3239916265010834,216.99606323242188,1.4496076107025146,1013.8386840820312,44.745059967041016,15179.7265625
2023-03-17 22:00:00,67210.390625,9.710287094116213,0.4878750741481781,208.5548248291016,1.4462448358535769,1012.9551391601562,47.18915939331055,14997.015625
2023-03-17 22:05:00,67270.671875,9.411639213562012,0.4569893777370453,199.7134246826172,1.3555448055267334,1013.3834228515624,45.0986328125,16315.607421875
2023-03-17 22:10:00,67425.078125,9.138057708740234,0.4071118533611297,203.8299560546875,1.4384775161743164,1013.6414184570312,45.30170822143555,15345.865234375
2023-03-17 22:15:00,67373.1640625,9.184693336486816,0.3720063865184784,212.1158599853516,1.3305890560150146,1013.5582275390624,45.2286376953125,15546.9130859375
2023-03-17 22:20:00,67075.203125,8.639274597167969,0.2886300981044769,218.54721069335935,1.476112723350525,1014.0039672851562,45.775665283203125,15723.0849609375
2023-03-17 22:25:00,67277.328125,8.794110298156738,0.253824919462204,209.9620361328125,1.44985032081604,1014.0449829101562,45.82320022583008,15875.8837890625
2023-03-17 22:30:00,66827.6015625,8.79665756225586,0.3493008315563202,205.10987854003903,1.427975296974182,1014.131103515625,44.94512176513672,15888.4638671875
2023-03-17 22:35:00,66801.5,8.795658111572266,0.3507969081401825,210.74192810058597,1.402962327003479,1014.0718383789062,46.160423278808594,15986.126953125
2023-03-17 22:40:00,66534.78125,8.690825462341309,0.2966079413890838,213.90000915527344,1.5080175399780271,1013.986083984375,46.887786865234375,15572.54296875
2023-03-17 22:45:00,66528.203125,8.887507438659668,0.3971167504787445,208.79421997070312,1.4971979856491089,1013.49169921875,47.68662643432617,15641.9365234375
2023-03-17 22:50:00,66471.1953125,8.567626953125,0.2476790845394134,211.38792419433597,1.4647512435913086,1014.1021118164062,46.191932678222656,14597.400390625
2023-03-17 22:55:00,66312.9609375,9.02663516998291,0.4522360265254974,207.0660095214844,1.4082045555114746,1013.4957275390624,48.2833366394043,14678.74609375
2023-03-17 23:00:00,66430.015625,8.661993026733398,0.346147745847702,212.17872619628903,1.4341840744018557,1013.9636840820312,46.28610229492188,15309.9228515625
2023-03-17 23:05:00,66417.2265625,8.445536613464355,0.2305644452571869,221.5145263671875,1.5267988443374634,1014.213623046875,45.89741516113281,15181.2783203125
2023-03-17 23:10:00,66547.953125,8.635004043579102,0.2763775289058685,218.0264129638672,1.5746701955795288,1014.0025024414062,45.39639663696289,15307.955078125
2023-03-17 23:15:00,66311.3125,8.042716026306152,0.1651056706905365,211.8165435791016,1.4630581140518188,1014.4856567382812,45.28949737548828,14924.0693359375
2023-03-17 23:20:00,65870.109375,8.283156394958496,0.2349155843257904,213.6382293701172,1.4682400226593018,1014.2280883789062,45.607383728027344,15188.4111328125
2023-03-17 23:25:00,66108.3046875,8.090036392211914,0.2173375785350799,219.04446411132807,1.4075428247451782,1014.4271240234376,44.81792831420898,15027.1796875
2023-03-17 23:30:00,65552.25,8.09119987487793,0.227787584066391,216.35491943359372,1.4564634561538696,1014.3225708007812,45.77332305908203,14057.22265625
2023-03-17 23:35:00,65145.18359375,8.09653091430664,0.2425141036510467,215.31234741210935,1.5658838748931885,1014.4414672851562,44.70206069946289,14479.396484375
2023-03-17 23:40:00,64957.5703125,8.015108108520508,0.1567320525646209,211.9930725097656,1.611777901649475,1014.5736694335938,44.11658477783203,14096.8701171875
2023-03-17 23:45:00,65034.265625,7.828691482543945,0.1453278958797454,214.5208282470703,1.5514917373657229,1014.7438354492188,43.933692932128906,14319.4521484375
2023-03-17 23:50:00,64471.51171875,7.83695650100708,0.2011028230190277,215.60812377929688,1.4538352489471436,1014.3309326171876,45.756595611572266,12682.79296875
2023-03-17 23:55:00,64301.68359375,8.279966354370117,0.3281277120113373,211.3911895751953,1.4812281131744385,1013.8641357421876,46.28394317626953,9478.216796875
